"","rf"
"index_1127",431.18766498472
"index_1128",540.596044937162
"index_1129",3832.48417431998
"index_1130",1003.77058656997
"index_1131",1003.77058656997
"index_1132",4080.86816776693
"index_1133",326.894857779639
"index_1134",540.596044937162
"index_1135",482.239536972439
"index_1136",331.201090814586
"index_1137",482.239536972439
"index_1138",395.781639973771
"index_1139",6512.98257960595
"index_1140",447.975900494347
"index_1141",361.083604079974
"index_1142",538.04753063487
"index_1143",361.083604079974
"index_1144",265.880623649714
"index_1145",326.894857779639
"index_1146",5574.50570042469
"index_1147",395.781639973771
"index_1148",825.676755628908
"index_1149",8867.53951404909
"index_1150",528.377263797075
"index_1151",265.880623649714
"index_1152",4121.08183417452
"index_1153",326.894857779639
"index_1154",4080.86816776693
"index_1155",4691.72063990424
"index_1156",576.090598603173
"index_1157",763.878087910779
"index_1158",4691.72063990424
"index_1159",919.087507902382
"index_1160",422.070370154435
"index_1161",331.201090814586
"index_1162",315.219275477701
"index_1163",675.91967037966
"index_1164",395.781639973771
"index_1165",714.4419509101
"index_1166",307.121766669835
"index_1167",265.880623649714
"index_1168",4233.08052913845
"index_1169",431.864835863736
"index_1170",96.7788005491122
"index_1171",422.070370154435
"index_1172",307.121766669835
"index_1173",307.121766669835
"index_1174",336.330500756103
"index_1175",648.531357829742
"index_1176",4716.63712474485
"index_1177",540.596044937162
"index_1178",10443.2291640476
"index_1179",265.880623649714
"index_1180",431.864835863736
"index_1181",462.299951580935
"index_1182",5996.21303705569
"index_1183",4691.72063990424
"index_1184",486.539360847187
"index_1185",538.04753063487
"index_1186",576.090598603173
"index_1187",648.531357829742
"index_1188",447.975900494347
"index_1189",675.91967037966
"index_1190",361.083604079974
"index_1191",9922.88877366068
"index_1192",307.121766669835
"index_1193",3628.41897925421
"index_1194",626.088589154231
"index_1195",585.691160734889
"index_1196",315.219275477701
"index_1197",7687.43713063181
"index_1198",331.201090814586
"index_1199",4155.25586317908
"index_1200",636.796351994021
"index_1201",39.6108177758617
"index_1202",361.083604079974
"index_1203",3777.30829935239
"index_1204",265.880623649714
"index_1205",395.781639973771
"index_1206",4233.08052913845
"index_1207",763.878087910779
"index_1208",39.6108177758617
"index_1209",763.878087910779
"index_1210",11541.3413557911
"index_1211",462.299951580935
"index_1212",4539.82366232357
"index_1213",395.781639973771
"index_1214",636.796351994021
"index_1215",3887.88254416815
"index_1216",8941.81857624881
"index_1217",675.91967037966
"index_1218",953.802401219198
"index_1219",447.975900494347
"index_1220",836.998589269401
"index_1221",648.531357829742
"index_1222",825.676755628908
"index_1223",361.083604079974
"index_1224",5996.21303705569
"index_1225",714.679522581347
"index_1226",145.602919871726
"index_1227",4069.24064276758
"index_1228",3832.48417431998
"index_1229",326.894857779639
"index_1230",714.679522581347
"index_1231",331.201090814586
"index_1232",331.201090814586
"index_1233",307.121766669835
"index_1234",307.121766669835
"index_1235",4539.82366232357
"index_1236",372.830202174384
"index_1237",581.905185520108
"index_1238",1173.86803867891
"index_1239",486.539360847187
"index_1240",8365.81407447071
"index_1241",486.539360847187
"index_1242",7810.75618840542
"index_1243",4771.75548153267
"index_1244",10283.2828013493
"index_1245",4233.08052913845
"index_1246",265.880623649714
"index_1247",486.539360847187
"index_1248",636.796351994021
"index_1249",626.088589154231
"index_1250",585.691160734889
"index_1251",486.539360847187
"index_1252",10142.103520233
"index_1253",4771.75548153267
"index_1254",145.602919871726
"index_1255",372.830202174384
"index_1256",528.377263797075
"index_1257",431.18766498472
"index_1258",9318.01502606418
"index_1259",39.6108177758617
"index_1260",10443.2291640476
"index_1261",256.001835315424
"index_1262",336.330500756103
"index_1263",336.330500756103
"index_1264",714.679522581347
"index_1265",4218.13952314829
"index_1266",648.531357829742
"index_1267",675.91967037966
"index_1268",395.781639973771
"index_1269",145.602919871726
"index_1270",653.322432937004
"index_1271",315.219275477701
"index_1272",431.864835863736
"index_1273",675.91967037966
"index_1274",540.596044937162
"index_1275",264.526382817778
"index_1276",7528.70066911093
"index_1277",538.04753063487
"index_1278",3437.87085053348
"index_1279",566.322881802962
"index_1280",636.796351994021
"index_1281",583.751534495974
"index_1282",447.975900494347
"index_1283",447.975900494347
"index_1284",307.121766669835
"index_1285",566.322881802962
"index_1286",538.04753063487
"index_1287",361.083604079974
"index_1288",315.219275477701
"index_1289",540.596044937162
"index_1290",331.201090814586
"index_1291",3543.83803977654
"index_1292",486.539360847187
"index_1293",5574.50570042469
"index_1294",265.880623649714
"index_1295",540.596044937162
"index_1296",482.239536972439
"index_1297",486.539360847187
"index_1298",9942.94841183259
"index_1299",482.239536972439
"index_1300",264.526382817778
"index_1301",315.219275477701
"index_1302",372.830202174384
"index_1303",447.975900494347
"index_1304",3543.83803977654
"index_1305",331.201090814586
"index_1306",315.219275477701
"index_1307",447.975900494347
"index_1308",465.046116114086
"index_1309",361.083604079974
"index_1310",361.083604079974
"index_1311",4539.82366232357
"index_1312",4155.25586317908
"index_1313",395.781639973771
"index_1314",626.088589154231
"index_1315",3832.48417431998
"index_1316",3832.48417431998
"index_1317",714.679522581347
"index_1318",265.880623649714
"index_1319",343.778355882837
"index_1320",96.7788005491122
"index_1321",4080.86816776693
"index_1322",372.830202174384
"index_1323",482.239536972439
"index_1324",648.531357829742
"index_1325",4771.75548153267
"index_1326",431.864835863736
"index_1327",540.596044937162
"index_1328",336.330500756103
"index_1329",540.596044937162
"index_1330",8333.2115465582
"index_1331",315.219275477701
"index_1332",307.121766669835
"index_1333",336.330500756103
"index_1334",585.691160734889
"index_1335",431.864835863736
"index_1336",486.539360847187
"index_1337",4141.19466446578
"index_1338",447.975900494347
"index_1339",372.830202174384
"index_1340",307.121766669835
"index_1341",315.219275477701
"index_1342",626.088589154231
"index_1343",9878.54798398842
"index_1344",585.691160734889
"index_1345",431.18766498472
"index_1346",1379.26857812774
"index_1347",653.322432937004
"index_1348",763.878087910779
"index_1349",538.04753063487
"index_1350",10227.6559409964
"index_1351",482.239536972439
"index_1352",763.878087910779
"index_1353",395.781639973771
"index_1354",538.04753063487
"index_1355",431.18766498472
"index_1356",361.083604079974
"index_1357",626.088589154231
"index_1358",4060.64745637796
"index_1359",307.121766669835
"index_1360",462.299951580935
"index_1361",4141.19466446578
"index_1362",8365.81407447071
"index_1363",376.16426033723
"index_1364",486.539360847187
"index_1365",540.596044937162
"index_1366",566.322881802962
"index_1367",4843.80610204553
"index_1368",336.330500756103
"index_1369",9878.54798398842
"index_1370",5882.86999886485
"index_1371",372.830202174384
"index_1372",11541.3413557911
"index_1373",4141.19466446578
"index_1374",3628.41897925421
"index_1375",4539.82366232357
"index_1376",648.531357829742
"index_1377",583.751534495974
"index_1378",307.121766669835
"index_1379",7638.61896460264
"index_1380",540.596044937162
"index_1381",315.219275477701
"index_1382",648.531357829742
"index_1383",4141.19466446578
"index_1384",538.04753063487
"index_1385",538.04753063487
"index_1386",326.894857779639
"index_1387",714.4419509101
"index_1388",265.880623649714
"index_1389",4539.82366232357
"index_1390",7032.40557385001
"index_1391",10142.103520233
"index_1392",343.778355882837
"index_1393",307.121766669835
"index_1394",3887.88254416815
"index_1395",8157.60452469016
"index_1396",326.894857779639
"index_1397",5952.34143487941
"index_1398",307.121766669835
"index_1399",326.894857779639
"index_1400",315.219275477701
"index_1401",372.830202174384
"index_1402",3832.48417431998
"index_1403",482.239536972439
"index_1404",540.596044937162
"index_1405",566.322881802962
"index_1406",516.045428544628
"index_1407",307.121766669835
"index_1408",4771.75548153267
"index_1409",326.894857779639
"index_1410",422.070370154435
"index_1411",307.121766669835
"index_1412",9922.88877366068
"index_1413",265.880623649714
"index_1414",4060.64745637796
"index_1415",626.088589154231
"index_1416",265.880623649714
"index_1417",4060.64745637796
"index_1418",648.531357829742
"index_1419",675.91967037966
"index_1420",636.796351994021
"index_1421",3543.83803977654
"index_1422",9878.54798398842
"index_1423",714.4419509101
"index_1424",39.6108177758617
"index_1425",422.070370154435
"index_1426",336.330500756103
"index_1427",675.91967037966
"index_1428",10283.2828013493
"index_1429",540.596044937162
"index_1430",336.330500756103
"index_1431",4539.82366232357
"index_1432",331.201090814586
"index_1433",447.975900494347
"index_1434",636.796351994021
"index_1435",583.751534495974
"index_1436",932.883512459678
"index_1437",4691.72063990424
"index_1438",6512.98257960595
"index_1439",264.526382817778
"index_1440",307.121766669835
"index_1441",372.830202174384
"index_1442",7687.43713063181
"index_1443",307.121766669835
"index_1444",714.679522581347
"index_1445",276.740579672966
"index_1446",10283.2828013493
"index_1447",343.778355882837
"index_1448",264.526382817778
"index_1449",1003.77058656997
"index_1450",315.219275477701
"index_1451",336.330500756103
"index_1452",4141.19466446578
"index_1453",4691.72063990424
"index_1454",10310.6633419173
"index_1455",538.04753063487
"index_1456",486.539360847187
"index_1457",540.596044937162
"index_1458",538.04753063487
"index_1459",4056.99151418639
"index_1460",395.781639973771
"index_1461",326.894857779639
"index_1462",919.087507902382
"index_1463",331.201090814586
"index_1464",343.778355882837
"index_1465",486.539360847187
"index_1466",482.239536972439
"index_1467",4486.77557789026
"index_1468",465.046116114086
"index_1469",361.083604079974
"index_1470",3777.30829935239
"index_1471",675.91967037966
"index_1472",583.751534495974
"index_1473",265.880623649714
"index_1474",10720.9334184726
"index_1475",4771.75548153267
"index_1476",4056.99151418639
"index_1477",675.91967037966
"index_1478",331.201090814586
"index_1479",462.299951580935
"index_1480",361.083604079974
"index_1481",264.526382817778
"index_1482",336.330500756103
"index_1483",648.531357829742
"index_1484",431.18766498472
"index_1485",4539.82366232357
"index_1486",482.239536972439
"index_1487",482.239536972439
"index_1488",307.121766669835
"index_1489",395.781639973771
"index_1490",714.4419509101
"index_1491",361.083604079974
"index_1492",447.975900494347
"index_1493",4771.75548153267
"index_1494",336.330500756103
"index_1495",447.975900494347
"index_1496",9878.54798398842
"index_1497",714.679522581347
"index_1498",326.894857779639
"index_1499",307.121766669835
"index_1500",264.526382817778
"index_1501",9318.01502606418
"index_1502",307.121766669835
"index_1503",96.7788005491122
"index_1504",576.090598603173
"index_1505",336.330500756103
"index_1506",265.880623649714
"index_1507",4218.13952314829
"index_1508",447.975900494347
"index_1509",516.045428544628
"index_1510",331.201090814586
"index_1511",336.330500756103
"index_1512",315.219275477701
"index_1513",486.539360847187
"index_1514",331.201090814586
"index_1515",265.880623649714
"index_1516",675.91967037966
"index_1517",395.781639973771
"index_1518",528.377263797075
"index_1519",326.894857779639
"index_1520",372.830202174384
"index_1521",714.679522581347
"index_1522",538.04753063487
"index_1523",5996.21303705569
"index_1524",422.070370154435
"index_1525",714.4419509101
"index_1526",516.045428544628
"index_1527",675.91967037966
"index_1528",447.975900494347
"index_1529",422.070370154435
"index_1530",361.083604079974
"index_1531",8365.81407447071
"index_1532",326.894857779639
"index_1533",447.975900494347
"index_1534",675.91967037966
"index_1535",626.088589154231
"index_1536",3628.41897925421
"index_1537",361.083604079974
"index_1538",4233.08052913845
"index_1539",10079.1066067564
"index_1540",540.596044937162
"index_1541",626.088589154231
"index_1542",326.894857779639
