"","rf"
"2142","false"
"2143","true"
"2144","false"
"2145","true"
"2146","false"
"2147","false"
"2148","false"
"2149","true"
"2150","false"
"2151","false"
"2152","false"
"2153","true"
"2154","false"
"2155","false"
"2156","false"
"2157","false"
"2158","false"
"2159","false"
"2160","false"
"2161","false"
"2162","false"
"2163","true"
"2164","false"
"2165","false"
"2166","false"
"2167","true"
"2168","true"
"2169","true"
"2170","false"
"2171","false"
"2172","true"
"2173","false"
"2174","false"
"2175","false"
"2176","false"
"2177","false"
"2178","false"
"2179","true"
"2180","false"
"2181","false"
"2182","false"
"2183","false"
"2184","false"
"2185","false"
"2186","false"
"2187","false"
"2188","false"
"2189","false"
"2190","false"
"2191","false"
"2192","true"
"2193","false"
"2194","false"
"2195","false"
"2196","false"
"2197","false"
"2198","false"
"2199","false"
"2200","false"
"2201","false"
"2202","false"
"2203","true"
"2204","false"
"2205","false"
"2206","false"
"2207","true"
"2208","false"
"2209","false"
"2210","false"
"2211","false"
"2212","false"
"2213","false"
"2214","false"
"2215","true"
"2216","false"
"2217","false"
"2218","false"
"2219","false"
"2220","false"
"2221","false"
"2222","false"
"2223","false"
"2224","false"
"2225","true"
"2226","false"
"2227","true"
"2228","true"
"2229","true"
"2230","false"
"2231","false"
"2232","false"
"2233","false"
"2234","true"
"2235","false"
"2236","false"
"2237","true"
"2238","false"
"2239","false"
"2240","false"
"2241","false"
"2242","false"
"2243","false"
"2244","false"
"2245","false"
"2246","false"
"2247","true"
"2248","false"
"2249","false"
"2250","false"
"2251","false"
"2252","false"
"2253","false"
"2254","false"
"2255","false"
"2256","true"
"2257","false"
"2258","false"
"2259","false"
"2260","true"
"2261","true"
"2262","false"
"2263","true"
"2264","false"
"2265","false"
"2266","true"
"2267","true"
"2268","false"
"2269","false"
"2270","false"
"2271","false"
"2272","false"
"2273","false"
"2274","false"
"2275","false"
"2276","true"
"2277","false"
"2278","false"
"2279","false"
"2280","false"
"2281","false"
"2282","false"
"2283","false"
"2284","false"
"2285","false"
"2286","true"
"2287","false"
"2288","false"
"2289","false"
"2290","false"
"2291","false"
"2292","true"
"2293","true"
"2294","false"
"2295","false"
"2296","false"
"2297","false"
"2298","false"
"2299","false"
"2300","false"
"2301","false"
"2302","false"
"2303","false"
"2304","true"
"2305","false"
"2306","false"
"2307","false"
"2308","false"
"2309","false"
"2310","false"
"2311","true"
"2312","false"
"2313","false"
"2314","false"
"2315","false"
"2316","true"
"2317","false"
"2318","false"
"2319","false"
"2320","false"
"2321","false"
"2322","false"
"2323","false"
"2324","false"
"2325","false"
"2326","true"
"2327","false"
"2328","false"
"2329","false"
"2330","false"
"2331","false"
"2332","false"
"2333","false"
"2334","false"
"2335","false"
"2336","false"
"2337","false"
"2338","false"
"2339","false"
"2340","false"
"2341","false"
"2342","false"
"2343","true"
"2344","false"
"2345","false"
"2346","false"
"2347","true"
"2348","false"
"2349","true"
"2350","false"
"2351","false"
"2352","false"
"2353","false"
"2354","false"
"2355","false"
"2356","false"
"2357","true"
"2358","false"
"2359","false"
"2360","false"
"2361","false"
"2362","true"
"2363","true"
"2364","false"
"2365","false"
"2366","true"
"2367","false"
"2368","false"
"2369","true"
"2370","false"
"2371","false"
"2372","false"
"2373","true"
"2374","true"
"2375","false"
"2376","false"
"2377","false"
"2378","false"
"2379","false"
"2380","false"
"2381","false"
"2382","false"
"2383","false"
"2384","false"
"2385","false"
"2386","true"
"2387","true"
"2388","false"
"2389","false"
"2390","true"
"2391","false"
"2392","false"
"2393","false"
"2394","false"
"2395","false"
"2396","false"
"2397","false"
"2398","false"
"2399","false"
"2400","false"
"2401","false"
"2402","false"
"2403","false"
"2404","false"
"2405","false"
"2406","false"
"2407","false"
"2408","false"
"2409","false"
"2410","false"
"2411","false"
"2412","false"
"2413","true"
"2414","false"
"2415","false"
"2416","false"
"2417","false"
"2418","false"
"2419","false"
"2420","false"
"2421","false"
"2422","false"
"2423","true"
"2424","false"
"2425","false"
"2426","false"
"2427","false"
"2428","false"
"2429","false"
"2430","true"
"2431","false"
"2432","true"
"2433","false"
"2434","false"
"2435","false"
"2436","true"
"2437","false"
"2438","false"
"2439","false"
"2440","false"
"2441","false"
"2442","false"
"2443","false"
"2444","false"
"2445","false"
"2446","false"
"2447","false"
"2448","false"
"2449","false"
"2450","false"
"2451","false"
"2452","false"
"2453","false"
"2454","false"
"2455","true"
"2456","false"
"2457","false"
"2458","false"
"2459","true"
"2460","false"
"2461","false"
"2462","false"
"2463","false"
"2464","false"
"2465","false"
"2466","false"
"2467","false"
"2468","false"
"2469","false"
"2470","false"
"2471","false"
"2472","false"
"2473","false"
"2474","false"
"2475","false"
"2476","false"
"2477","false"
"2478","false"
"2479","false"
"2480","true"
"2481","false"
"2482","false"
"2483","false"
"2484","false"
"2485","false"
"2486","true"
"2487","false"
"2488","false"
"2489","false"
"2490","false"
"2491","false"
"2492","false"
"2493","false"
"2494","false"
"2495","false"
"2496","false"
"2497","false"
"2498","false"
"2499","false"
"2500","false"
"2501","false"
"2502","false"
"2503","true"
"2504","false"
"2505","false"
"2506","false"
"2507","false"
"2508","false"
"2509","false"
"2510","false"
"2511","false"
"2512","false"
"2513","true"
"2514","false"
"2515","false"
"2516","false"
"2517","false"
"2518","false"
"2519","false"
"2520","false"
"2521","false"
"2522","false"
"2523","false"
"2524","false"
"2525","true"
"2526","true"
"2527","false"
"2528","false"
"2529","true"
"2530","false"
"2531","true"
"2532","false"
"2533","false"
"2534","true"
"2535","false"
"2536","true"
"2537","false"
"2538","true"
"2539","false"
"2540","false"
"2541","false"
"2542","false"
"2543","false"
"2544","false"
"2545","false"
"2546","false"
"2547","false"
"2548","false"
"2549","false"
"2550","true"
"2551","false"
"2552","true"
"2553","true"
"2554","false"
"2555","true"
"2556","false"
"2557","false"
"2558","false"
"2559","false"
"2560","true"
"2561","false"
"2562","false"
"2563","false"
"2564","false"
"2565","false"
"2566","false"
"2567","true"
"2568","false"
"2569","false"
"2570","true"
"2571","false"
"2572","true"
"2573","false"
"2574","false"
"2575","false"
"2576","false"
"2577","false"
"2578","false"
"2579","false"
"2580","false"
"2581","false"
"2582","false"
"2583","true"
"2584","false"
"2585","false"
"2586","false"
"2587","false"
"2588","true"
"2589","false"
"2590","false"
"2591","false"
"2592","false"
"2593","false"
"2594","false"
"2595","true"
"2596","false"
"2597","false"
"2598","false"
"2599","false"
"2600","false"
"2601","false"
"2602","false"
"2603","false"
"2604","false"
"2605","false"
"2606","false"
"2607","false"
"2608","true"
"2609","false"
"2610","false"
"2611","false"
"2612","false"
"2613","false"
"2614","false"
"2615","false"
"2616","false"
"2617","false"
"2618","false"
"2619","false"
"2620","false"
"2621","false"
"2622","false"
"2623","false"
"2624","true"
"2625","false"
"2626","true"
"2627","true"
"2628","true"
"2629","false"
"2630","true"
"2631","false"
"2632","false"
"2633","false"
"2634","false"
"2635","false"
"2636","false"
"2637","false"
"2638","false"
"2639","false"
"2640","false"
"2641","false"
"2642","false"
"2643","false"
"2644","false"
"2645","false"
"2646","true"
"2647","false"
"2648","true"
"2649","false"
"2650","true"
"2651","true"
"2652","false"
"2653","false"
"2654","false"
"2655","false"
"2656","false"
"2657","false"
"2658","true"
"2659","true"
"2660","false"
"2661","false"
"2662","false"
"2663","false"
"2664","false"
"2665","false"
"2666","false"
"2667","false"
"2668","false"
"2669","false"
"2670","false"
"2671","false"
"2672","false"
"2673","true"
"2674","false"
"2675","false"
"2676","false"
"2677","false"
"2678","false"
"2679","false"
"2680","false"
"2681","true"
"2682","false"
"2683","false"
"2684","false"
"2685","false"
"2686","false"
"2687","false"
"2688","false"
"2689","false"
"2690","false"
"2691","false"
"2692","false"
"2693","false"
"2694","false"
"2695","false"
"2696","false"
"2697","true"
"2698","false"
"2699","false"
"2700","false"
"2701","false"
"2702","false"
"2703","false"
"2704","false"
"2705","false"
"2706","false"
"2707","false"
"2708","false"
"2709","true"
"2710","false"
"2711","true"
"2712","false"
"2713","false"
"2714","false"
"2715","true"
"2716","false"
"2717","false"
"2718","false"
"2719","false"
"2720","false"
"2721","false"
"2722","false"
"2723","false"
"2724","false"
"2725","false"
"2726","false"
"2727","true"
"2728","false"
"2729","false"
"2730","true"
"2731","false"
"2732","false"
"2733","false"
"2734","false"
"2735","true"
"2736","false"
"2737","false"
"2738","false"
"2739","false"
"2740","false"
"2741","false"
"2742","false"
"2743","false"
"2744","false"
"2745","false"
"2746","false"
"2747","false"
"2748","false"
"2749","false"
"2750","false"
"2751","false"
"2752","true"
"2753","false"
"2754","false"
"2755","false"
"2756","false"
"2757","false"
"2758","false"
"2759","false"
"2760","false"
"2761","false"
"2762","false"
"2763","true"
"2764","false"
"2765","false"
"2766","false"
"2767","false"
"2768","false"
"2769","false"
"2770","false"
"2771","false"
"2772","false"
"2773","false"
"2774","false"
"2775","false"
"2776","false"
"2777","false"
"2778","false"
"2779","false"
"2780","false"
"2781","false"
"2782","false"
"2783","false"
"2784","false"
"2785","false"
"2786","false"
"2787","false"
"2788","false"
"2789","false"
"2790","false"
"2791","false"
"2792","true"
"2793","false"
"2794","false"
"2795","false"
"2796","false"
"2797","false"
"2798","false"
"2799","false"
"2800","false"
"2801","false"
"2802","false"
"2803","false"
"2804","false"
"2805","false"
"2806","false"
"2807","false"
"2808","false"
"2809","false"
"2810","false"
"2811","false"
"2812","false"
"2813","false"
"2814","true"
"2815","false"
"2816","false"
"2817","false"
"2818","false"
"2819","false"
"2820","false"
"2821","false"
"2822","false"
"2823","true"
"2824","false"
"2825","false"
"2826","false"
"2827","false"
"2828","false"
"2829","true"
"2830","false"
"2831","false"
"2832","false"
"2833","false"
"2834","false"
"2835","false"
"2836","true"
"2837","false"
"2838","true"
"2839","false"
"2840","false"
"2841","false"
"2842","false"
"2843","false"
"2844","true"
"2845","true"
"2846","false"
"2847","false"
"2848","false"
"2849","false"
"2850","false"
"2851","false"
"2852","false"
"2853","false"
"2854","false"
"2855","false"
"2856","false"
"2857","true"
"2858","true"
"2859","false"
"2860","false"
"2861","false"
"2862","false"
"2863","false"
"2864","false"
"2865","true"
"2866","false"
"2867","true"
"2868","true"
"2869","false"
"2870","false"
"2871","false"
"2872","false"
"2873","false"
"2874","true"
"2875","false"
"2876","false"
"2877","false"
"2878","false"
"2879","false"
"2880","false"
"2881","false"
"2882","false"
"2883","false"
"2884","false"
"2885","false"
"2886","false"
"2887","false"
"2888","false"
"2889","false"
"2890","false"
"2891","true"
"2892","false"
"2893","false"
"2894","false"
"2895","false"
"2896","false"
"2897","false"
"2898","true"
"2899","false"
"2900","false"
"2901","false"
"2902","false"
"2903","false"
"2904","false"
"2905","false"
"2906","false"
"2907","false"
"2908","true"
"2909","false"
"2910","false"
"2911","false"
"2912","false"
"2913","true"
"2914","false"
"2915","true"
"2916","false"
"2917","false"
"2918","true"
"2919","false"
"2920","false"
"2921","false"
"2922","false"
"2923","false"
"2924","false"
"2925","true"
"2926","false"
"2927","false"
"2928","true"
"2929","false"
"2930","false"
"2931","false"
"2932","true"
"2933","false"
"2934","false"
"2935","false"
"2936","false"
"2937","false"
"2938","false"
"2939","true"
"2940","false"
"2941","false"
"2942","false"
"2943","false"
"2944","false"
"2945","false"
"2946","false"
"2947","false"
"2948","true"
"2949","true"
"2950","true"
"2951","false"
"2952","false"
"2953","false"
"2954","true"
"2955","false"
"2956","false"
"2957","false"
"2958","false"
"2959","false"
"2960","false"
"2961","false"
"2962","true"
"2963","false"
"2964","false"
"2965","false"
"2966","true"
"2967","false"
"2968","false"
"2969","false"
"2970","false"
"2971","false"
"2972","false"
"2973","true"
"2974","false"
"2975","true"
"2976","false"
"2977","false"
"2978","false"
"2979","false"
"2980","true"
"2981","false"
"2982","false"
"2983","false"
"2984","false"
"2985","false"
"2986","false"
"2987","false"
"2988","false"
"2989","false"
"2990","false"
"2991","false"
"2992","false"
"2993","false"
"2994","false"
"2995","true"
"2996","false"
"2997","false"
"2998","false"
"2999","false"
"3000","false"
"3001","false"
"3002","false"
"3003","false"
"3004","false"
"3005","true"
"3006","false"
"3007","false"
"3008","false"
"3009","false"
"3010","false"
"3011","false"
"3012","false"
"3013","true"
"3014","false"
"3015","false"
"3016","false"
"3017","false"
"3018","true"
"3019","false"
"3020","false"
"3021","false"
"3022","false"
"3023","false"
"3024","false"
"3025","false"
"3026","false"
"3027","true"
"3028","false"
"3029","false"
"3030","true"
"3031","false"
"3032","false"
"3033","false"
"3034","false"
"3035","true"
"3036","false"
"3037","false"
"3038","true"
"3039","false"
"3040","false"
"3041","false"
"3042","true"
"3043","false"
"3044","true"
"3045","false"
"3046","false"
"3047","false"
"3048","false"
"3049","false"
"3050","true"
"3051","true"
"3052","false"
"3053","false"
"3054","false"
"3055","true"
"3056","false"
"3057","false"
"3058","false"
"3059","false"
"3060","false"
"3061","true"
"3062","false"
"3063","true"
"3064","false"
"3065","false"
"3066","false"
"3067","true"
"3068","false"
"3069","false"
"3070","false"
"3071","true"
"3072","false"
"3073","false"
"3074","false"
"3075","false"
"3076","false"
"3077","false"
"3078","false"
"3079","false"
"3080","false"
"3081","false"
"3082","false"
"3083","false"
"3084","false"
"3085","true"
"3086","true"
"3087","false"
"3088","false"
"3089","false"
"3090","false"
"3091","false"
"3092","true"
"3093","false"
"3094","false"
"3095","false"
"3096","true"
"3097","false"
"3098","true"
"3099","false"
"3100","false"
"3101","false"
"3102","false"
"3103","false"
"3104","false"
"3105","false"
"3106","false"
"3107","false"
"3108","false"
"3109","true"
"3110","false"
